gene,snp
AL031663.2,rs3923912
AL031663.1,rs3923912
WFDC2,rs3923912
SPINT3,rs3923912
MYO16-AS2,rs3931560
MYO16-AS1,rs3931560
LINC00370,rs3931560
LINC01067,rs3931560
LINC00399,rs3931560
MYO16,rs3931560
RP11-572H4.1,rs3931670
SLC25A6P2,rs3931670
RP11-271O3.1,rs3931670
RP11-291J9.1,rs3931670
RP11-291J9.2,rs3931670
AL138751.1,rs3931914
HSPB1P1,rs3931914
BTF3P4,rs3931914
RP11-63P12.7,rs3931914
RP11-63P12.2,rs3931914
RNA5SP285,rs3931914
RP11-63P12.6,rs3931914
RP11-217F16.1,rs3931914
RP11-313E4.1,rs3931914
ABHD17B,rs3931914
C9orf85,rs3931914
C9orf57,rs3931914
GDA,rs3931914
ZFAND5,rs3931914
TMC1,rs3931914
AP001596.6,rs3935148
AP001597.1,rs3935148
KB-1466C5.1,rs3935148
AP001601.2,rs3935148
MIR4759,rs3935148
CYYR1,rs3935148
ADAMTS1,rs3935148
ADAMTS5,rs3935148
DNM1P33,rs3935470
RN7SL429P,rs3935470
RP11-247C2.1,rs3935470
STOML1,rs3935470
PML,rs3935470
GOLGA6A,rs3935470
ISLR2,rs3935470
AP000568.2,rs3935557
C1QBPP,rs3935557
AP000946.2,rs3935557
RN7SKP140,rs394167
RP5-984P4.1,rs394167
GSTM3P1,rs394167
NKX2-2-AS1,rs394167
RP5-984P4.4,rs394167
NKX2-4,rs394167
NKX2-2,rs394167
CTD-2014N11.3,rs395908
RNU1-78P,rs395908
RP11-109D20.1,rs395908
RP11-109D20.2,rs395908
CTD-2651B20.1,rs395908
RP11-519G16.2,rs395908
CTD-2651B20.2,rs395908
SORD,rs395908
DUOX2,rs395908
DUOXA2,rs395908
DUOXA1,rs395908
DUOX1,rs395908
SHF,rs395908
SLC28A2,rs395908
ACO1,rs3998157
DDX58,rs3998157
TOPORS,rs3998157
NDUFB6,rs3998157
GVQW1,rs3998157
TAF1L,rs3998157
TMEM215,rs3998157
SLC25A5P8,rs3998157
AL353671.2,rs3998157
AL353671.1,rs3998157
TOPORS-AS1,rs3998157
AL353671.3,rs3998157
AL353671.4,rs3998157
RP11-205M20.7,rs3998157
AL589642.1,rs3998157
RP11-555J4.4,rs3998157
RP11-555J4.3,rs3998157
RP11-555J4.2,rs3998157
AL157884.1,rs3998157
AL138751.1,rs40059
HSPB1P1,rs40059
BTF3P4,rs40059
RP11-63P12.7,rs40059
RP11-63P12.2,rs40059
RNA5SP285,rs40059
RP11-63P12.6,rs40059
RP11-217F16.1,rs40059
RP11-313E4.1,rs40059
ABHD17B,rs40059
C9orf85,rs40059
C9orf57,rs40059
GDA,rs40059
ZFAND5,rs40059
TMC1,rs40059
AL138751.1,rs40060
HSPB1P1,rs40060
BTF3P4,rs40060
RP11-63P12.7,rs40060
RP11-63P12.2,rs40060
RNA5SP285,rs40060
RP11-63P12.6,rs40060
RP11-217F16.1,rs40060
RP11-313E4.1,rs40060
ABHD17B,rs40060
C9orf85,rs40060
C9orf57,rs40060
GDA,rs40060
ZFAND5,rs40060
TMC1,rs40060
RN7SKP140,rs401843
RP5-984P4.1,rs401843
GSTM3P1,rs401843
NKX2-2-AS1,rs401843
RP5-984P4.4,rs401843
NKX2-4,rs401843
NKX2-2,rs401843
IFT88,rs403880
IL17D,rs403880
N6AMT2,rs403880
XPO4,rs403880
AL161772.1,rs403880
AL512652.1,rs403880
RANP8,rs403880
RPSAP54,rs403880
AL138751.1,rs4045166
HSPB1P1,rs4045166
BTF3P4,rs4045166
RP11-63P12.7,rs4045166
RP11-63P12.2,rs4045166
RNA5SP285,rs4045166
RP11-63P12.6,rs4045166
RP11-217F16.1,rs4045166
RP11-313E4.1,rs4045166
ABHD17B,rs4045166
C9orf85,rs4045166
C9orf57,rs4045166
GDA,rs4045166
ZFAND5,rs4045166
TMC1,rs4045166
CTD-2014N11.3,rs405509
RNU1-78P,rs405509
RP11-109D20.1,rs405509
RP11-109D20.2,rs405509
CTD-2651B20.1,rs405509
RP11-519G16.2,rs405509
CTD-2651B20.2,rs405509
SORD,rs405509
DUOX2,rs405509
DUOXA2,rs405509
DUOXA1,rs405509
DUOX1,rs405509
SHF,rs405509
SLC28A2,rs405509
LINC00393,rs4072296
KLF12,rs4072296
AP001625.6,rs4077440
AP001626.1,rs4077440
AP001626.2,rs4077440
PDE9A,rs4077440
MYO16-AS2,rs4120621
MYO16-AS1,rs4120621
LINC00370,rs4120621
LINC01067,rs4120621
LINC00399,rs4120621
MYO16,rs4120621
RP11-110H1.9,rs4121823
RP11-110H1.4,rs4121823
MIR1539,rs4121823
SNORD58C,rs4121823
SNORD58A,rs4121823
SNORD58B,rs4121823
SRP72P1,rs4121823
RP11-110H1.8,rs4121823
SMUG1P1,rs4121823
DYM,rs4121823
C18orf32,rs4121823
RPL17-C18orf32,rs4121823
RPL17,rs4121823
LIPG,rs4121823
LAMA3,rs412558
TTC39C,rs412558
AC010754.1,rs412558
RP11-403A21.1,rs412558
RP11-403A21.2,rs412558
RP11-475I24.6,rs41279633
ATP5A1P6,rs41279633
AL162415.4,rs41279633
AL162415.2,rs41279633
CRYL1,rs4128553
IFT88,rs4128553
IL17D,rs4128553
N6AMT2,rs4128553
MIR4499,rs4128553
SLC35E1P1,rs4128553
RNU2-7P,rs4128553
AL161772.1,rs4128553
AL512652.1,rs4128553
MYO16-AS2,rs41306199
MYO16-AS1,rs41306199
LINC00370,rs41306199
MYO16,rs41306199
MYO16-AS2,rs413380
MYO16-AS1,rs413380
LINC00370,rs413380
MYO16,rs413380
MYO16-AS2,rs413582
MYO16-AS1,rs413582
LINC00370,rs413582
LINC01067,rs413582
LINC00399,rs413582
MYO16,rs413582
RP3-453C12.8,rs41360247
RP3-461P17.10,rs41360247
RP3-461P17.9,rs41360247
RPL5P2,rs41360247
SDC4,rs41360247
SYS1-DBNDD2,rs41360247
TP53TG5,rs41360247
DBNDD2,rs41360247
PIGT,rs41360247
AL031663.2,rs41360247
AL031663.1,rs41360247
WFDC2,rs41360247
SPINT3,rs41360247
LINC01058,rs4143332
RBM22P2,rs4143332
MFAP1P1,rs4143332
PTPN2P2,rs4143332
LINC00398,rs4143332
TEX26-AS1,rs4143332
LINC00545,rs4143332
HMGB1,rs4143332
USPL1,rs4143332
ALOX5AP,rs4143332
MEDAG,rs4143332
TEX26,rs4143332
AP001625.6,rs4148177
AP001626.1,rs4148177
AP001626.2,rs4148177
PDE9A,rs4148177
RPL36P19,rs4148191
ENOX1-AS2,rs4148191
ENOX1-AS1,rs4148191
ENOX1,rs4148191
RP3-453C12.8,rs4148214
RP3-461P17.10,rs4148214
RP3-461P17.9,rs4148214
RPL5P2,rs4148214
SDC4,rs4148214
SYS1-DBNDD2,rs4148214
TP53TG5,rs4148214
DBNDD2,rs4148214
PIGT,rs4148214
AL031663.2,rs4148214
AL031663.1,rs4148214
WFDC2,rs4148214
SPINT3,rs4148214
RP3-453C12.8,rs4148217
RP3-461P17.10,rs4148217
RP3-461P17.9,rs4148217
RPL5P2,rs4148217
SDC4,rs4148217
SYS1-DBNDD2,rs4148217
TP53TG5,rs4148217
DBNDD2,rs4148217
PIGT,rs4148217
AL031663.2,rs4148217
AL031663.1,rs4148217
WFDC2,rs4148217
SPINT3,rs4148217
CR848007.5,rs4148218
CYP4F60P,rs4148218
SNX18P5,rs4148218
CR848007.2,rs4148218
ANKRD20A7P,rs4148218
RNU6-599P,rs4148218
MEP1AP4,rs4148218
RP11-217B7.2,rs4149269
ABCA1,rs4149269
RP11-217B7.2,rs4149272
ABCA1,rs4149272
LINC00402,rs41534344
RNY1P5,rs41534344
RPL21P108,rs41534344
LINC00381,rs41534344
LINC00347,rs41534344
KLF12,rs41534344
AL355390.1,rs41534344
RP11-325K19.1,rs415799
SNORD39,rs418451
IFNA13,rs418451
IFNA2,rs418451
IFNA1,rs418451
IFNE,rs418451
RP11-354P17.15,rs418451
IFNA11P,rs418451
IFNWP19,rs418451
MIR31HG,rs418451
MIR31,rs418451
RP11-344A7.1,rs418451
KLF13,rs419788
OTUD7A,rs419788
UBE2CP4,rs419788
RP11-126F18.2,rs419788
RP11-456J20.1,rs419788
AC139085.2,rs42302
RNU6-346P,rs42302
RPL26P35,rs42302
RP11-162A12.3,rs42302
RP11-862L9.3,rs42302
RP11-751H17.1,rs42302
RP11-176N18.2,rs42302
RP11-162A12.2,rs42302
ZNF236,rs42302
MBP,rs42302
GALR1,rs42302
SNORD39,rs423277
IFNA13,rs423277
IFNA2,rs423277
IFNA1,rs423277
IFNE,rs423277
RP11-354P17.15,rs423277
IFNA11P,rs423277
IFNWP19,rs423277
MIR31HG,rs423277
MIR31,rs423277
RP11-344A7.1,rs423277
LINC00412,rs4233719
SNORD102,rs4233719
AL159977.1,rs4233719
RNU6-70P,rs4233719
LINC01079,rs4233719
RNY1P1,rs4233719
AL137059.1,rs4233719
RNU6-63P,rs4233719
NPM1P4,rs4233719
RNU6-73P,rs4233719
PDX1-AS1,rs4233719
LINC00543,rs4233719
RPL21,rs4233719
RASL11A,rs4233719
GTF3A,rs4233719
MTIF3,rs4233719
LNX2,rs4233719
POLR1D,rs4233719
GSX1,rs4233719
PDX1,rs4233719
ATP5EP2,rs4233719
PTPRD,rs4240624
AC011330.5,rs4245791
STRCP1,rs4245791
CATSPER2P1,rs4245791
RNU6-354P,rs4245791
MIR1282,rs4245791
STRC,rs4245791
CATSPER2,rs4245791
PDIA3,rs4245791
ELL3,rs4245791
RP11-296A16.1,rs4245791
SERF2,rs4245791
AC018512.1,rs4245791
SERINC4,rs4245791
HYPK,rs4245791
MFAP1,rs4245791
WDR76,rs4245791
MYO16-AS2,rs4246517
MYO16-AS1,rs4246517
LINC00370,rs4246517
LINC01067,rs4246517
LINC00399,rs4246517
MYO16,rs4246517
CHRNA7,rs4248166
GOLGA8K,rs4248166
AC139426.2,rs4248166
AC135983.2,rs4248166
RP13-395E19.4,rs4248166
RNU6-18P,rs4248166
RP13-395E19.2,rs4248166
RP11-717I24.1,rs4248166
DNM1P31,rs4248166
AC139426.1,rs4248166
RN7SL185P,rs4248166
RP13-395E19.3,rs4248166
ULK4P1,rs4248166
DNM1P32,rs4248166
EEF1DP3,rs4248168
LINC01073,rs4248168
FRY-AS1,rs4248168
RXFP2,rs4248168
FRY,rs4248168
CPB2-AS1,rs4253772
RN7SL288P,rs4253772
RN7SKP5,rs4253772
FAM206BP,rs4253772
LINC00563,rs4253772
ZC3H13,rs4253772
CPB2,rs4253772
LCP1,rs4253772
LRRC63,rs4253772
RN7SKP140,rs425440
RP5-984P4.1,rs425440
GSTM3P1,rs425440
NKX2-2-AS1,rs425440
RP5-984P4.4,rs425440
NKX2-4,rs425440
NKX2-2,rs425440
MYO16-AS2,rs4268379
MYO16-AS1,rs4268379
LINC00370,rs4268379
MYO16,rs4268379
IGHD5OR15-5B,rs428696
IGHD4OR15-4B,rs428696
IGHD3OR15-3B,rs428696
IGHD2OR15-2B,rs428696
IGHD1OR15-1B,rs428696
OR11J5P,rs428696
KIAA0125P2,rs428696
RP11-810K23.6,rs428696
RP11-854K16.2,rs428696
RN7SL400P,rs428696
RP11-854K16.3,rs428696
BMS1P16,rs428696
AP000568.2,rs4296389
C1QBPP,rs4296389
AP000946.2,rs4296389
AL590812.1,rs4297946
AL590812.3,rs4297946
ATP5A1P9,rs4297946
RN7SL462P,rs4297946
BX088645.3,rs4297946
RP11-133G22.1,rs4297946
BX088645.2,rs4297946
BX664726.3,rs4297946
FAM74A1,rs4297946
RP11-95H8.5,rs4297946
SPATA31A2,rs4297946
AL353791.1,rs4297946
DNM1P33,rs4298240
RN7SL429P,rs4298240
RP11-247C2.1,rs4298240
RP11-665J16.1,rs4298240
RP11-60L3.1,rs4298240
RP11-60L3.2,rs4298240
CTD-2311M21.2,rs4298240
CTD-2311M21.3,rs4298240
STOML1,rs4298240
PML,rs4298240
GOLGA6A,rs4298240
ISLR2,rs4298240
RP11-247C2.2,rs4298240
ISLR,rs4298240
STRA6,rs4298240
CCDC33,rs4298240
ENOX1-AS2,rs4299376
ENOX1-AS1,rs4299376
ENOX1,rs4299376
CRYL1,rs4300790
IFT88,rs4300790
IL17D,rs4300790
N6AMT2,rs4300790
MIR4499,rs4300790
SLC35E1P1,rs4300790
RNU2-7P,rs4300790
AL161772.1,rs4300790
AL512652.1,rs4300790
IFT88,rs431493
IL17D,rs431493
N6AMT2,rs431493
XPO4,rs431493
AL161772.1,rs431493
AL512652.1,rs431493
RANP8,rs431493
RPSAP54,rs431493
IGHD5OR15-5B,rs432483
IGHD4OR15-4B,rs432483
IGHD3OR15-3B,rs432483
IGHD2OR15-2B,rs432483
IGHD1OR15-1B,rs432483
OR11J5P,rs432483
KIAA0125P2,rs432483
RP11-810K23.6,rs432483
RP11-854K16.2,rs432483
RN7SL400P,rs432483
RP11-854K16.3,rs432483
BMS1P16,rs432483
LINC01074,rs4329540
LINC00459,rs4329540
RPL32P28,rs4329540
SQSTM1P1,rs4329540
LINC00448,rs4329540
ACO1,rs433061
HMGB3P23,rs433061
RNA5SP281,rs433061
SLC25A5P8,rs433061
NDUFV2,rs4332138
ANKRD12,rs4332138
TWSG1,rs4332138
RP11-21J18.1,rs4332138
RP11-143J12.3,rs4332138
RP11-143J12.2,rs4332138
RP11-888D10.4,rs4332138
POTEB2,rs4341893
IGHD5OR15-5B,rs4341893
IGHD4OR15-4B,rs4341893
IGHD3OR15-3B,rs4341893
IGHD2OR15-2B,rs4341893
IGHD1OR15-1B,rs4341893
RP11-810K23.7,rs4341893
RNU6-749P,rs4341893
RP11-810K23.9,rs4341893
RP11-810K23.10,rs4341893
RP11-810K23.5,rs4341893
NF1P1,rs4341893
MIR5701-1,rs4341893
CT60,rs4341893
OR11J2P,rs4341893
OR11J5P,rs4341893
KIAA0125P2,rs4341893
RP11-810K23.6,rs4341893
RP11-854K16.2,rs4341893
BMS1P16,rs4341893
AC007948.1,rs4350231
RP11-453M23.1,rs4350231
RP11-775G23.1,rs4350231
KLF12,rs4361493
POTEB2,rs4362515
IGHD5OR15-5B,rs4362515
IGHD4OR15-4B,rs4362515
IGHD3OR15-3B,rs4362515
IGHD2OR15-2B,rs4362515
IGHD1OR15-1B,rs4362515
RP11-810K23.7,rs4362515
RNU6-749P,rs4362515
RP11-810K23.9,rs4362515
RP11-810K23.10,rs4362515
RP11-810K23.5,rs4362515
NF1P1,rs4362515
MIR5701-1,rs4362515
CT60,rs4362515
OR11J2P,rs4362515
OR11J5P,rs4362515
KIAA0125P2,rs4362515
RP11-810K23.6,rs4362515
RP11-854K16.2,rs4362515
BMS1P16,rs4362515
POTEB2,rs4368289
IGHD5OR15-5B,rs4368289
IGHD4OR15-4B,rs4368289
IGHD3OR15-3B,rs4368289
IGHD2OR15-2B,rs4368289
IGHD1OR15-1B,rs4368289
RP11-810K23.7,rs4368289
RNU6-749P,rs4368289
RP11-810K23.9,rs4368289
RP11-810K23.10,rs4368289
RP11-810K23.5,rs4368289
NF1P1,rs4368289
MIR5701-1,rs4368289
CT60,rs4368289
OR11J2P,rs4368289
OR11J5P,rs4368289
KIAA0125P2,rs4368289
RP11-810K23.6,rs4368289
RP11-854K16.2,rs4368289
BMS1P16,rs4368289
LINC00448,rs4370785
LINC00237,rs4371387
RPL24P2,rs4371387
PLK1S1,rs4371387
RNA5SP477,rs4371387
RP5-872K7.7,rs4371387
RP4-777D9.2,rs4371387
RPS15AP1,rs4371387
ZNF877P,rs4371387
XRN2,rs4371387
KLF13,rs437179
OTUD7A,rs437179
UBE2CP4,rs437179
RP11-126F18.2,rs437179
RP11-456J20.1,rs437179
MYO16-AS2,rs437444
MYO16-AS1,rs437444
LINC00370,rs437444
MYO16,rs437444
XPO4,rs4374884
LATS2,rs4374884
SAP18,rs4374884
MRP63,rs4374884
CNOT4P1,rs4374884
HNRNPA1P30,rs4374884
PPIAP27,rs4374884
RNU6-51P,rs4374884
LATS2-AS1,rs4374884
RNU4-9P,rs4374884
RPS12P23,rs4374884
IPPKP1,rs4374884
LINC00393,rs4382144
KLF12,rs4382144
AL138751.1,rs4385188
HSPB1P1,rs4385188
BTF3P4,rs4385188
RP11-63P12.7,rs4385188
RP11-63P12.2,rs4385188
RNA5SP285,rs4385188
RP11-63P12.6,rs4385188
RP11-217F16.1,rs4385188
RP11-313E4.1,rs4385188
ABHD17B,rs4385188
C9orf85,rs4385188
C9orf57,rs4385188
GDA,rs4385188
ZFAND5,rs4385188
TMC1,rs4385188
DNM1P33,rs4389672
RN7SL429P,rs4389672
RP11-247C2.1,rs4389672
RP11-665J16.1,rs4389672
RP11-60L3.1,rs4389672
RP11-60L3.2,rs4389672
CTD-2311M21.2,rs4389672
CTD-2311M21.3,rs4389672
STOML1,rs4389672
PML,rs4389672
GOLGA6A,rs4389672
ISLR2,rs4389672
RP11-247C2.2,rs4389672
ISLR,rs4389672
STRA6,rs4389672
CCDC33,rs4389672
CTD-2014N11.3,rs439401
RNU1-78P,rs439401
RP11-109D20.1,rs439401
RP11-109D20.2,rs439401
CTD-2651B20.1,rs439401
RP11-519G16.2,rs439401
CTD-2651B20.2,rs439401
SORD,rs439401
DUOX2,rs439401
DUOXA2,rs439401
DUOXA1,rs439401
DUOX1,rs439401
SHF,rs439401
SLC28A2,rs439401
RN7SKP140,rs439907
RP5-984P4.1,rs439907
GSTM3P1,rs439907
NKX2-2-AS1,rs439907
RP5-984P4.4,rs439907
NKX2-4,rs439907
NKX2-2,rs439907
KLF13,rs440454
OTUD7A,rs440454
UBE2CP4,rs440454
RP11-126F18.2,rs440454
RP11-456J20.1,rs440454
LINC01074,rs4409689
LINC00459,rs4409689
RPL32P28,rs4409689
SQSTM1P1,rs4409689
LINC00448,rs4409689
NOL4,rs4413654
CTD-2014N11.3,rs4420638
RNU1-78P,rs4420638
RP11-109D20.1,rs4420638
RP11-109D20.2,rs4420638
CTD-2651B20.1,rs4420638
RP11-519G16.2,rs4420638
CTD-2651B20.2,rs4420638
SORD,rs4420638
DUOX2,rs4420638
DUOXA2,rs4420638
DUOXA1,rs4420638
DUOX1,rs4420638
SHF,rs4420638
SLC28A2,rs4420638
AP000568.2,rs4426495
C1QBPP,rs4426495
AP000946.2,rs4426495
MYO16-AS2,rs443345
MYO16-AS1,rs443345
LINC00370,rs443345
LINC01067,rs443345
LINC00399,rs443345
MYO16,rs443345
RP11-325K19.1,rs443401
LINC00402,rs4440336
RNY1P5,rs4440336
RPL21P108,rs4440336
LINC00381,rs4440336
LINC00347,rs4440336
KLF12,rs4440336
AL355390.1,rs4440336
MYO16-AS2,rs444387
MYO16-AS1,rs444387
LINC00370,rs444387
LINC01067,rs444387
LINC00399,rs444387
MYO16,rs444387
DNM1P33,rs4447960
RN7SL429P,rs4447960
RP11-247C2.1,rs4447960
RP11-665J16.1,rs4447960
RP11-60L3.1,rs4447960
RP11-60L3.2,rs4447960
CTD-2311M21.2,rs4447960
CTD-2311M21.3,rs4447960
STOML1,rs4447960
PML,rs4447960
GOLGA6A,rs4447960
ISLR2,rs4447960
RP11-247C2.2,rs4447960
ISLR,rs4447960
STRA6,rs4447960
CCDC33,rs4447960
RP11-409O11.3,rs4447963
AL138751.1,rs4447963
TMEM2,rs4447963
ABHD17B,rs4447963
C9orf85,rs4447963
RP11-775G23.1,rs4448545
CDH7,rs4448545
RP11-380M21.2,rs445925
RP11-380M21.4,rs445925
SMAD2,rs445925
AP000568.2,rs4490138
C1QBPP,rs4490138
AP000946.2,rs4490138
POTEB2,rs4502373
IGHD5OR15-5B,rs4502373
IGHD4OR15-4B,rs4502373
IGHD3OR15-3B,rs4502373
IGHD2OR15-2B,rs4502373
IGHD1OR15-1B,rs4502373
RP11-810K23.7,rs4502373
RNU6-749P,rs4502373
RP11-810K23.9,rs4502373
RP11-810K23.10,rs4502373
RP11-810K23.5,rs4502373
NF1P1,rs4502373
MIR5701-1,rs4502373
CT60,rs4502373
OR11J2P,rs4502373
OR11J5P,rs4502373
KIAA0125P2,rs4502373
RP11-810K23.6,rs4502373
RP11-854K16.2,rs4502373
BMS1P16,rs4502373
ACO1,rs4502931
DDX58,rs4502931
TOPORS,rs4502931
NDUFB6,rs4502931
GVQW1,rs4502931
TAF1L,rs4502931
TMEM215,rs4502931
SLC25A5P8,rs4502931
AL353671.2,rs4502931
AL353671.1,rs4502931
TOPORS-AS1,rs4502931
AL353671.3,rs4502931
AL353671.4,rs4502931
RP11-205M20.7,rs4502931
AL589642.1,rs4502931
RP11-555J4.4,rs4502931
RP11-555J4.3,rs4502931
RP11-555J4.2,rs4502931
AL157884.1,rs4502931
CRYL1,rs4507059
IFT88,rs4507059
IL17D,rs4507059
N6AMT2,rs4507059
MIR4499,rs4507059
SLC35E1P1,rs4507059
RNU2-7P,rs4507059
AL161772.1,rs4507059
AL512652.1,rs4507059
DENND1A,rs4518686
AL161790.1,rs4518686
RP11-417B4.2,rs4518686
RP11-417B4.3,rs4518686
EEF1DP3,rs4530903
LINC01073,rs4530903
FRY-AS1,rs4530903
RXFP2,rs4530903
FRY,rs4530903
IGHD5OR15-5B,rs453862
IGHD4OR15-4B,rs453862
IGHD3OR15-3B,rs453862
IGHD2OR15-2B,rs453862
IGHD1OR15-1B,rs453862
OR11J5P,rs453862
KIAA0125P2,rs453862
RP11-810K23.6,rs453862
RP11-854K16.2,rs453862
RN7SL400P,rs453862
RP11-854K16.3,rs453862
BMS1P16,rs453862
MYO16-AS2,rs454107
MYO16-AS1,rs454107
LINC00370,rs454107
MYO16,rs454107
RP11-665J16.1,rs4549504
RP11-60L3.2,rs4549504
CTD-2311M21.2,rs4549504
CTD-2311M21.3,rs4549504
UBL7-AS1,rs4549504
RP11-10O17.1,rs4549504
RP11-10O17.3,rs4549504
CTD-3154N5.1,rs4549504
RP11-414J4.2,rs4549504
STRA6,rs4549504
CCDC33,rs4549504
CYP11A1,rs4549504
SEMA7A,rs4549504
UBL7,rs4549504
ARID3B,rs4549504
CLK3,rs4549504
EDC3,rs4549504
CYP1A1,rs4549504
CYP1A2,rs4549504
CSK,rs4549504
LMAN1L,rs4549504
CPLX3,rs4549504
LOXL1-AS1,rs4555772
DNM1P33,rs4555772
RN7SL429P,rs4555772
RP11-247C2.1,rs4555772
STOML1,rs4555772
PML,rs4555772
GOLGA6A,rs4555772
ISLR2,rs4555772
NPC1,rs4560142
ANKRD29,rs4560142
LAMA3,rs4560142
RPS10P27,rs4560142
RPL23AP77,rs4560142
AC010754.1,rs4560142
POTEB2,rs4564803
IGHD5OR15-5B,rs4564803
IGHD4OR15-4B,rs4564803
IGHD3OR15-3B,rs4564803
IGHD2OR15-2B,rs4564803
IGHD1OR15-1B,rs4564803
RP11-810K23.7,rs4564803
RNU6-749P,rs4564803
RP11-810K23.9,rs4564803
RP11-810K23.10,rs4564803
RP11-810K23.5,rs4564803
NF1P1,rs4564803
MIR5701-1,rs4564803
CT60,rs4564803
OR11J2P,rs4564803
OR11J5P,rs4564803
KIAA0125P2,rs4564803
RP11-810K23.6,rs4564803
RP11-854K16.2,rs4564803
BMS1P16,rs4564803
LINC01074,rs4587594
LINC00459,rs4587594
RPL32P28,rs4587594
SQSTM1P1,rs4587594
LINC00448,rs4587594
NPC1,rs4591370
ANKRD29,rs4591370
LAMA3,rs4591370
RPS10P27,rs4591370
RPL23AP77,rs4591370
AC010754.1,rs4591370
IGHD5OR15-5B,rs4596008
IGHD4OR15-4B,rs4596008
IGHD3OR15-3B,rs4596008
IGHD2OR15-2B,rs4596008
IGHD1OR15-1B,rs4596008
OR11J5P,rs4596008
KIAA0125P2,rs4596008
RP11-810K23.6,rs4596008
RP11-854K16.2,rs4596008
RN7SL400P,rs4596008
RP11-854K16.3,rs4596008
BMS1P16,rs4596008
MYO16-AS2,rs4603158
MYO16-AS1,rs4603158
LINC00370,rs4603158
LINC01067,rs4603158
LINC00399,rs4603158
MYO16,rs4603158
AP001625.6,rs4603816
AP001626.1,rs4603816
AP001626.2,rs4603816
PDE9A,rs4603816
RP11-665J16.1,rs4604177
RP11-60L3.2,rs4604177
CTD-2311M21.2,rs4604177
CTD-2311M21.3,rs4604177
UBL7-AS1,rs4604177
RP11-10O17.1,rs4604177
RP11-10O17.3,rs4604177
CTD-3154N5.1,rs4604177
RP11-414J4.2,rs4604177
STRA6,rs4604177
CCDC33,rs4604177
CYP11A1,rs4604177
SEMA7A,rs4604177
UBL7,rs4604177
ARID3B,rs4604177
CLK3,rs4604177
EDC3,rs4604177
CYP1A1,rs4604177
CYP1A2,rs4604177
CSK,rs4604177
LMAN1L,rs4604177
CPLX3,rs4604177
CTD-2014N11.1,rs4605275
RNU6-1108P,rs4605275
CTD-2014N11.3,rs4605275
RNU1-78P,rs4605275
RP11-109D20.1,rs4605275
RP11-109D20.2,rs4605275
RP11-519G16.2,rs4605275
SORD,rs4605275
DUOX2,rs4605275
DUOXA2,rs4605275
DUOX1,rs4605275
GABRG3,rs4616435
OCA2,rs4616435
HERC2,rs4616435
RP11-100M12.1,rs4616435
RP11-100M12.3,rs4616435
RP11-30G8.2,rs4616435
RP11-30G8.1,rs4616435
AC090696.2,rs4616435
RPL5P32,rs4616435
DNM1P33,rs4621540
RN7SL429P,rs4621540
RP11-247C2.1,rs4621540
RP11-665J16.1,rs4621540
RP11-60L3.1,rs4621540
RP11-60L3.2,rs4621540
CTD-2311M21.2,rs4621540
CTD-2311M21.3,rs4621540
STOML1,rs4621540
PML,rs4621540
GOLGA6A,rs4621540
ISLR2,rs4621540
RP11-247C2.2,rs4621540
ISLR,rs4621540
STRA6,rs4621540
CCDC33,rs4621540
DNM1P33,rs4632781
RN7SL429P,rs4632781
RP11-247C2.1,rs4632781
RP11-665J16.1,rs4632781
RP11-60L3.1,rs4632781
RP11-60L3.2,rs4632781
CTD-2311M21.2,rs4632781
CTD-2311M21.3,rs4632781
STOML1,rs4632781
PML,rs4632781
GOLGA6A,rs4632781
ISLR2,rs4632781
RP11-247C2.2,rs4632781
ISLR,rs4632781
STRA6,rs4632781
CCDC33,rs4632781
IGHD5OR15-5B,rs4635554
IGHD4OR15-4B,rs4635554
IGHD3OR15-3B,rs4635554
IGHD2OR15-2B,rs4635554
IGHD1OR15-1B,rs4635554
OR11J5P,rs4635554
KIAA0125P2,rs4635554
RP11-810K23.6,rs4635554
RP11-854K16.2,rs4635554
RN7SL400P,rs4635554
RP11-854K16.3,rs4635554
BMS1P16,rs4635554
POTEB2,rs4643493
IGHD5OR15-5B,rs4643493
IGHD4OR15-4B,rs4643493
IGHD3OR15-3B,rs4643493
IGHD2OR15-2B,rs4643493
IGHD1OR15-1B,rs4643493
RP11-810K23.7,rs4643493
RNU6-749P,rs4643493
RP11-810K23.9,rs4643493
RP11-810K23.10,rs4643493
RP11-810K23.5,rs4643493
NF1P1,rs4643493
MIR5701-1,rs4643493
CT60,rs4643493
OR11J2P,rs4643493
OR11J5P,rs4643493
KIAA0125P2,rs4643493
RP11-810K23.6,rs4643493
RP11-854K16.2,rs4643493
BMS1P16,rs4643493
AL050321.1,rs4646246
RP4-717M23.2,rs4646246
RN7SL14P,rs4646246
RNU2-56P,rs4646246
RN7SKP74,rs4646246
RP4-568F9.3,rs4646246
RP4-568F9.6,rs4646246
RNY4P11,rs4646246
LINC00851,rs4646246
ZNF133,rs4646246
AP000473.6,rs4646249
AF212831.2,rs4646249
IFNA21,rs4665176
IFNA4,rs4665176
IFNA7,rs4665176
IFNA10,rs4665176
IFNA16,rs4665176
IFNA17,rs4665176
IFNA14,rs4665176
IFNA5,rs4665176
KLHL9,rs4665176
IFNA6,rs4665176
IFNA13,rs4665176
IFNA2,rs4665176
IFNA8,rs4665176
IFNA1,rs4665176
IFNE,rs4665176
IFNWP15,rs4665176
IFNWP9,rs4665176
IFNWP18,rs4665176
